0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221
0.0,0.0,14.0,99.0,206.0,379.0,632.0,981.0,1191.0,1375.0,1437.0,1244.0,1114.0,574.0,432.0,352.0,361.0,315.0,244.0,247.0,282.0,199.0,201.0,220.0,228.0,202.0,202.0,203.0,268.0,215.0,221.0,272.0,265.0,261.0,269.0,252.0,281.0,230.0,210.0,203.0,209.0,214.0,273.0,263.0,247.0,246.0,325.0,328.0,345.0,415.0,533.0,660.0,495.0,375.0,299.0,238.0,238.0,190.0,173.0,159.0,159.0,120.0,152.0,143.0,123.0,86.0,87.0,96.0,50.0,52.0,33.0,19.0,2.0,0.0,0.0,0.0,14.0,99.0,206.0,379.0,632.0,981.0,1191.0,1375.0,1437.0,1244.0,1114.0,574.0,432.0,352.0,361.0,315.0,244.0,247.0,282.0,199.0,201.0,220.0,228.0,202.0,202.0,203.0,268.0,215.0,221.0,272.0,265.0,261.0,269.0,252.0,281.0,230.0,210.0,203.0,209.0,214.0,273.0,263.0,247.0,246.0,325.0,328.0,345.0,415.0,533.0,660.0,495.0,375.0,299.0,238.0,238.0,190.0,173.0,159.0,159.0,120.0,152.0,143.0,123.0,86.0,87.0,96.0,50.0,52.0,33.0,19.0,2.0,0.0,0.0,0.0,14.0,99.0,206.0,379.0,632.0,981.0,1191.0,1375.0,1437.0,1244.0,1114.0,574.0,432.0,352.0,361.0,315.0,244.0,247.0,282.0,199.0,201.0,220.0,228.0,202.0,202.0,203.0,268.0,215.0,221.0,272.0,265.0,261.0,269.0,252.0,281.0,230.0,210.0,203.0,209.0,214.0,273.0,263.0,247.0,246.0,325.0,328.0,345.0,415.0,533.0,660.0,495.0,375.0,299.0,238.0,238.0,190.0,173.0,159.0,159.0,120.0,152.0,143.0,123.0,86.0,87.0,96.0,50.0,52.0,33.0,19.0,2.0,0.0
0.0,1.0,23.0,106.0,238.0,446.0,746.0,1272.0,1654.0,1773.0,1814.0,1660.0,1534.0,966.0,708.0,594.0,552.0,499.0,426.0,338.0,308.0,316.0,352.0,334.0,371.0,276.0,297.0,337.0,312.0,290.0,370.0,343.0,401.0,341.0,331.0,468.0,375.0,371.0,317.0,321.0,358.0,342.0,333.0,367.0,373.0,401.0,406.0,448.0,477.0,563.0,677.0,789.0,720.0,564.0,447.0,419.0,414.0,324.0,320.0,308.0,309.0,251.0,222.0,202.0,269.0,227.0,216.0,198.0,149.0,122.0,65.0,31.0,5.0,3.0,0.0,1.0,23.0,106.0,238.0,446.0,746.0,1272.0,1654.0,1773.0,1814.0,1660.0,1534.0,966.0,708.0,594.0,552.0,499.0,426.0,338.0,308.0,316.0,352.0,334.0,371.0,276.0,297.0,337.0,312.0,290.0,370.0,343.0,401.0,341.0,331.0,468.0,375.0,371.0,317.0,321.0,358.0,342.0,333.0,367.0,373.0,401.0,406.0,448.0,477.0,563.0,677.0,789.0,720.0,564.0,447.0,419.0,414.0,324.0,320.0,308.0,309.0,251.0,222.0,202.0,269.0,227.0,216.0,198.0,149.0,122.0,65.0,31.0,5.0,3.0,0.0,1.0,23.0,106.0,238.0,446.0,746.0,1272.0,1654.0,1773.0,1814.0,1660.0,1534.0,966.0,708.0,594.0,552.0,499.0,426.0,338.0,308.0,316.0,352.0,334.0,371.0,276.0,297.0,337.0,312.0,290.0,370.0,343.0,401.0,341.0,331.0,468.0,375.0,371.0,317.0,321.0,358.0,342.0,333.0,367.0,373.0,401.0,406.0,448.0,477.0,563.0,677.0,789.0,720.0,564.0,447.0,419.0,414.0,324.0,320.0,308.0,309.0,251.0,222.0,202.0,269.0,227.0,216.0,198.0,149.0,122.0,65.0,31.0,5.0,3.0
0.0,6.0,21.0,44.0,139.0,202.0,377.0,605.0,776.0,806.0,984.0,888.0,752.0,489.0,358.0,301.0,278.0,260.0,245.0,245.0,189.0,201.0,207.0,181.0,222.0,195.0,225.0,214.0,207.0,157.0,166.0,191.0,244.0,157.0,221.0,192.0,196.0,182.0,201.0,187.0,183.0,183.0,230.0,222.0,245.0,254.0,250.0,263.0,377.0,346.0,449.0,461.0,346.0,304.0,266.0,268.0,187.0,143.0,129.0,142.0,89.0,111.0,130.0,99.0,79.0,75.0,85.0,72.0,55.0,49.0,39.0,24.0,6.0,3.0,0.0,6.0,21.0,44.0,139.0,202.0,377.0,605.0,776.0,806.0,984.0,888.0,752.0,489.0,358.0,301.0,278.0,260.0,245.0,245.0,189.0,201.0,207.0,181.0,222.0,195.0,225.0,214.0,207.0,157.0,166.0,191.0,244.0,157.0,221.0,192.0,196.0,182.0,201.0,187.0,183.0,183.0,230.0,222.0,245.0,254.0,250.0,263.0,377.0,346.0,449.0,461.0,346.0,304.0,266.0,268.0,187.0,143.0,129.0,142.0,89.0,111.0,130.0,99.0,79.0,75.0,85.0,72.0,55.0,49.0,39.0,24.0,6.0,3.0,0.0,6.0,21.0,44.0,139.0,202.0,377.0,605.0,776.0,806.0,984.0,888.0,752.0,489.0,358.0,301.0,278.0,260.0,245.0,245.0,189.0,201.0,207.0,181.0,222.0,195.0,225.0,214.0,207.0,157.0,166.0,191.0,244.0,157.0,221.0,192.0,196.0,182.0,201.0,187.0,183.0,183.0,230.0,222.0,245.0,254.0,250.0,263.0,377.0,346.0,449.0,461.0,346.0,304.0,266.0,268.0,187.0,143.0,129.0,142.0,89.0,111.0,130.0,99.0,79.0,75.0,85.0,72.0,55.0,49.0,39.0,24.0,6.0,3.0
1.0,7.0,26.0,80.0,143.0,210.0,242.0,377.0,465.0,529.0,634.0,551.0,526.0,445.0,534.0,465.0,538.0,516.0,568.0,549.0,551.0,616.0,600.0,616.0,609.0,663.0,611.0,562.0,509.0,497.0,467.0,451.0,463.0,518.0,486.0,533.0,579.0,576.0,623.0,658.0,611.0,685.0,648.0,717.0,724.0,757.0,949.0,890.0,1060.0,1207.0,1215.0,1344.0,1091.0,967.0,869.0,1006.0,592.0,440.0,422.0,392.0,469.0,359.0,293.0,370.0,772.0,306.0,253.0,173.0,133.0,112.0,80.0,24.0,17.0,1.0,1.0,7.0,26.0,80.0,143.0,210.0,242.0,377.0,465.0,529.0,634.0,551.0,526.0,445.0,534.0,465.0,538.0,516.0,568.0,549.0,551.0,616.0,600.0,616.0,609.0,663.0,611.0,562.0,509.0,497.0,467.0,451.0,463.0,518.0,486.0,533.0,579.0,576.0,623.0,658.0,611.0,685.0,648.0,717.0,724.0,757.0,949.0,890.0,1060.0,1207.0,1215.0,1344.0,1091.0,967.0,869.0,1006.0,592.0,440.0,422.0,392.0,469.0,359.0,293.0,370.0,772.0,306.0,253.0,173.0,133.0,112.0,80.0,24.0,17.0,1.0,1.0,7.0,26.0,80.0,143.0,210.0,242.0,377.0,465.0,529.0,634.0,551.0,526.0,445.0,534.0,465.0,538.0,516.0,568.0,549.0,551.0,616.0,600.0,616.0,609.0,663.0,611.0,562.0,509.0,497.0,467.0,451.0,463.0,518.0,486.0,533.0,579.0,576.0,623.0,658.0,611.0,685.0,648.0,717.0,724.0,757.0,949.0,890.0,1060.0,1207.0,1215.0,1344.0,1091.0,967.0,869.0,1006.0,592.0,440.0,422.0,392.0,469.0,359.0,293.0,370.0,772.0,306.0,253.0,173.0,133.0,112.0,80.0,24.0,17.0,1.0
0.0,0.0,4.0,83.0,134.0,191.0,209.0,287.0,421.0,531.0,616.0,607.0,509.0,501.0,428.0,381.0,419.0,497.0,456.0,480.0,452.0,479.0,567.0,551.0,578.0,581.0,644.0,571.0,694.0,623.0,649.0,725.0,748.0,786.0,721.0,692.0,721.0,779.0,691.0,767.0,846.0,850.0,1075.0,1088.0,1024.0,1106.0,1193.0,1334.0,1504.0,1575.0,1754.0,1795.0,1781.0,1713.0,1358.0,1341.0,1041.0,889.0,904.0,848.0,846.0,842.0,776.0,699.0,711.0,621.0,736.0,886.0,593.0,324.0,189.0,77.0,9.0,0.0,0.0,0.0,4.0,83.0,134.0,191.0,209.0,287.0,421.0,531.0,616.0,607.0,509.0,501.0,428.0,381.0,419.0,497.0,456.0,480.0,452.0,479.0,567.0,551.0,578.0,581.0,644.0,571.0,694.0,623.0,649.0,725.0,748.0,786.0,721.0,692.0,721.0,779.0,691.0,767.0,846.0,850.0,1075.0,1088.0,1024.0,1106.0,1193.0,1334.0,1504.0,1575.0,1754.0,1795.0,1781.0,1713.0,1358.0,1341.0,1041.0,889.0,904.0,848.0,846.0,842.0,776.0,699.0,711.0,621.0,736.0,886.0,593.0,324.0,189.0,77.0,9.0,0.0,0.0,0.0,4.0,83.0,134.0,191.0,209.0,287.0,421.0,531.0,616.0,607.0,509.0,501.0,428.0,381.0,419.0,497.0,456.0,480.0,452.0,479.0,567.0,551.0,578.0,581.0,644.0,571.0,694.0,623.0,649.0,725.0,748.0,786.0,721.0,692.0,721.0,779.0,691.0,767.0,846.0,850.0,1075.0,1088.0,1024.0,1106.0,1193.0,1334.0,1504.0,1575.0,1754.0,1795.0,1781.0,1713.0,1358.0,1341.0,1041.0,889.0,904.0,848.0,846.0,842.0,776.0,699.0,711.0,621.0,736.0,886.0,593.0,324.0,189.0,77.0,9.0,0.0
0.0,1.0,13.0,68.0,96.0,132.0,198.0,296.0,418.0,495.0,499.0,592.0,454.0,355.0,272.0,259.0,233.0,215.0,203.0,220.0,185.0,228.0,212.0,212.0,252.0,238.0,216.0,257.0,213.0,240.0,250.0,236.0,245.0,272.0,292.0,263.0,253.0,271.0,295.0,286.0,290.0,280.0,325.0,348.0,376.0,353.0,455.0,458.0,637.0,846.0,863.0,1021.0,942.0,628.0,567.0,511.0,443.0,342.0,317.0,289.0,254.0,255.0,311.0,271.0,246.0,316.0,243.0,215.0,106.0,81.0,78.0,37.0,14.0,0.0,0.0,1.0,13.0,68.0,96.0,132.0,198.0,296.0,418.0,495.0,499.0,592.0,454.0,355.0,272.0,259.0,233.0,215.0,203.0,220.0,185.0,228.0,212.0,212.0,252.0,238.0,216.0,257.0,213.0,240.0,250.0,236.0,245.0,272.0,292.0,263.0,253.0,271.0,295.0,286.0,290.0,280.0,325.0,348.0,376.0,353.0,455.0,458.0,637.0,846.0,863.0,1021.0,942.0,628.0,567.0,511.0,443.0,342.0,317.0,289.0,254.0,255.0,311.0,271.0,246.0,316.0,243.0,215.0,106.0,81.0,78.0,37.0,14.0,0.0,0.0,1.0,13.0,68.0,96.0,132.0,198.0,296.0,418.0,495.0,499.0,592.0,454.0,355.0,272.0,259.0,233.0,215.0,203.0,220.0,185.0,228.0,212.0,212.0,252.0,238.0,216.0,257.0,213.0,240.0,250.0,236.0,245.0,272.0,292.0,263.0,253.0,271.0,295.0,286.0,290.0,280.0,325.0,348.0,376.0,353.0,455.0,458.0,637.0,846.0,863.0,1021.0,942.0,628.0,567.0,511.0,443.0,342.0,317.0,289.0,254.0,255.0,311.0,271.0,246.0,316.0,243.0,215.0,106.0,81.0,78.0,37.0,14.0,0.0
0.0,0.0,21.0,52.0,91.0,175.0,251.0,327.0,481.0,561.0,559.0,573.0,464.0,348.0,289.0,284.0,324.0,294.0,275.0,315.0,310.0,280.0,276.0,330.0,315.0,294.0,315.0,282.0,310.0,270.0,292.0,323.0,304.0,285.0,383.0,324.0,320.0,331.0,373.0,312.0,397.0,365.0,410.0,439.0,429.0,436.0,608.0,581.0,741.0,824.0,913.0,1178.0,989.0,867.0,729.0,600.0,471.0,390.0,382.0,349.0,285.0,307.0,298.0,285.0,286.0,219.0,274.0,162.0,175.0,107.0,60.0,22.0,3.0,2.0,0.0,0.0,21.0,52.0,91.0,175.0,251.0,327.0,481.0,561.0,559.0,573.0,464.0,348.0,289.0,284.0,324.0,294.0,275.0,315.0,310.0,280.0,276.0,330.0,315.0,294.0,315.0,282.0,310.0,270.0,292.0,323.0,304.0,285.0,383.0,324.0,320.0,331.0,373.0,312.0,397.0,365.0,410.0,439.0,429.0,436.0,608.0,581.0,741.0,824.0,913.0,1178.0,989.0,867.0,729.0,600.0,471.0,390.0,382.0,349.0,285.0,307.0,298.0,285.0,286.0,219.0,274.0,162.0,175.0,107.0,60.0,22.0,3.0,2.0,0.0,0.0,21.0,52.0,91.0,175.0,251.0,327.0,481.0,561.0,559.0,573.0,464.0,348.0,289.0,284.0,324.0,294.0,275.0,315.0,310.0,280.0,276.0,330.0,315.0,294.0,315.0,282.0,310.0,270.0,292.0,323.0,304.0,285.0,383.0,324.0,320.0,331.0,373.0,312.0,397.0,365.0,410.0,439.0,429.0,436.0,608.0,581.0,741.0,824.0,913.0,1178.0,989.0,867.0,729.0,600.0,471.0,390.0,382.0,349.0,285.0,307.0,298.0,285.0,286.0,219.0,274.0,162.0,175.0,107.0,60.0,22.0,3.0,2.0
2.0,7.0,11.0,31.0,67.0,127.0,170.0,259.0,367.0,495.0,438.0,389.0,371.0,270.0,235.0,192.0,223.0,218.0,217.0,236.0,239.0,226.0,225.0,230.0,228.0,245.0,247.0,239.0,251.0,247.0,241.0,214.0,260.0,238.0,217.0,253.0,279.0,238.0,261.0,307.0,276.0,255.0,333.0,342.0,365.0,357.0,497.0,520.0,693.0,728.0,950.0,1153.0,1001.0,820.0,590.0,579.0,476.0,446.0,317.0,297.0,380.0,257.0,258.0,204.0,184.0,147.0,205.0,142.0,107.0,73.0,50.0,23.0,4.0,2.0,2.0,7.0,11.0,31.0,67.0,127.0,170.0,259.0,367.0,495.0,438.0,389.0,371.0,270.0,235.0,192.0,223.0,218.0,217.0,236.0,239.0,226.0,225.0,230.0,228.0,245.0,247.0,239.0,251.0,247.0,241.0,214.0,260.0,238.0,217.0,253.0,279.0,238.0,261.0,307.0,276.0,255.0,333.0,342.0,365.0,357.0,497.0,520.0,693.0,728.0,950.0,1153.0,1001.0,820.0,590.0,579.0,476.0,446.0,317.0,297.0,380.0,257.0,258.0,204.0,184.0,147.0,205.0,142.0,107.0,73.0,50.0,23.0,4.0,2.0,2.0,7.0,11.0,31.0,67.0,127.0,170.0,259.0,367.0,495.0,438.0,389.0,371.0,270.0,235.0,192.0,223.0,218.0,217.0,236.0,239.0,226.0,225.0,230.0,228.0,245.0,247.0,239.0,251.0,247.0,241.0,214.0,260.0,238.0,217.0,253.0,279.0,238.0,261.0,307.0,276.0,255.0,333.0,342.0,365.0,357.0,497.0,520.0,693.0,728.0,950.0,1153.0,1001.0,820.0,590.0,579.0,476.0,446.0,317.0,297.0,380.0,257.0,258.0,204.0,184.0,147.0,205.0,142.0,107.0,73.0,50.0,23.0,4.0,2.0
0.0,2.0,25.0,67.0,114.0,144.0,241.0,325.0,399.0,407.0,481.0,462.0,401.0,335.0,346.0,314.0,330.0,273.0,325.0,321.0,333.0,378.0,360.0,384.0,383.0,399.0,455.0,548.0,495.0,505.0,489.0,516.0,638.0,520.0,562.0,568.0,566.0,643.0,625.0,676.0,642.0,736.0,779.0,854.0,789.0,874.0,987.0,954.0,1041.0,1092.0,1313.0,1534.0,1418.0,1148.0,1007.0,1006.0,870.0,783.0,753.0,779.0,802.0,869.0,939.0,879.0,878.0,837.0,1166.0,1230.0,613.0,398.0,189.0,89.0,10.0,1.0,0.0,2.0,25.0,67.0,114.0,144.0,241.0,325.0,399.0,407.0,481.0,462.0,401.0,335.0,346.0,314.0,330.0,273.0,325.0,321.0,333.0,378.0,360.0,384.0,383.0,399.0,455.0,548.0,495.0,505.0,489.0,516.0,638.0,520.0,562.0,568.0,566.0,643.0,625.0,676.0,642.0,736.0,779.0,854.0,789.0,874.0,987.0,954.0,1041.0,1092.0,1313.0,1534.0,1418.0,1148.0,1007.0,1006.0,870.0,783.0,753.0,779.0,802.0,869.0,939.0,879.0,878.0,837.0,1166.0,1230.0,613.0,398.0,189.0,89.0,10.0,1.0,0.0,2.0,25.0,67.0,114.0,144.0,241.0,325.0,399.0,407.0,481.0,462.0,401.0,335.0,346.0,314.0,330.0,273.0,325.0,321.0,333.0,378.0,360.0,384.0,383.0,399.0,455.0,548.0,495.0,505.0,489.0,516.0,638.0,520.0,562.0,568.0,566.0,643.0,625.0,676.0,642.0,736.0,779.0,854.0,789.0,874.0,987.0,954.0,1041.0,1092.0,1313.0,1534.0,1418.0,1148.0,1007.0,1006.0,870.0,783.0,753.0,779.0,802.0,869.0,939.0,879.0,878.0,837.0,1166.0,1230.0,613.0,398.0,189.0,89.0,10.0,1.0
0.0,5.0,22.0,81.0,122.0,205.0,306.0,515.0,626.0,836.0,808.0,795.0,656.0,395.0,322.0,312.0,272.0,165.0,166.0,188.0,167.0,135.0,159.0,173.0,174.0,175.0,220.0,210.0,211.0,180.0,173.0,205.0,194.0,220.0,208.0,208.0,193.0,175.0,178.0,196.0,165.0,181.0,227.0,206.0,218.0,289.0,280.0,309.0,386.0,410.0,524.0,653.0,610.0,412.0,345.0,229.0,221.0,189.0,155.0,165.0,146.0,152.0,125.0,141.0,127.0,139.0,100.0,104.0,89.0,58.0,72.0,19.0,2.0,4.0,0.0,5.0,22.0,81.0,122.0,205.0,306.0,515.0,626.0,836.0,808.0,795.0,656.0,395.0,322.0,312.0,272.0,165.0,166.0,188.0,167.0,135.0,159.0,173.0,174.0,175.0,220.0,210.0,211.0,180.0,173.0,205.0,194.0,220.0,208.0,208.0,193.0,175.0,178.0,196.0,165.0,181.0,227.0,206.0,218.0,289.0,280.0,309.0,386.0,410.0,524.0,653.0,610.0,412.0,345.0,229.0,221.0,189.0,155.0,165.0,146.0,152.0,125.0,141.0,127.0,139.0,100.0,104.0,89.0,58.0,72.0,19.0,2.0,4.0,0.0,5.0,22.0,81.0,122.0,205.0,306.0,515.0,626.0,836.0,808.0,795.0,656.0,395.0,322.0,312.0,272.0,165.0,166.0,188.0,167.0,135.0,159.0,173.0,174.0,175.0,220.0,210.0,211.0,180.0,173.0,205.0,194.0,220.0,208.0,208.0,193.0,175.0,178.0,196.0,165.0,181.0,227.0,206.0,218.0,289.0,280.0,309.0,386.0,410.0,524.0,653.0,610.0,412.0,345.0,229.0,221.0,189.0,155.0,165.0,146.0,152.0,125.0,141.0,127.0,139.0,100.0,104.0,89.0,58.0,72.0,19.0,2.0,4.0
1.0,8.0,52.0,105.0,185.0,299.0,604.0,932.0,1146.0,1312.0,1324.0,1234.0,1042.0,714.0,543.0,472.0,396.0,360.0,370.0,326.0,335.0,320.0,354.0,315.0,270.0,268.0,300.0,333.0,366.0,356.0,283.0,384.0,348.0,416.0,361.0,340.0,339.0,304.0,320.0,316.0,363.0,299.0,330.0,367.0,375.0,340.0,403.0,459.0,638.0,928.0,958.0,1189.0,1118.0,898.0,769.0,544.0,455.0,377.0,321.0,267.0,271.0,215.0,213.0,254.0,222.0,168.0,177.0,134.0,76.0,103.0,52.0,20.0,4.0,1.0,1.0,8.0,52.0,105.0,185.0,299.0,604.0,932.0,1146.0,1312.0,1324.0,1234.0,1042.0,714.0,543.0,472.0,396.0,360.0,370.0,326.0,335.0,320.0,354.0,315.0,270.0,268.0,300.0,333.0,366.0,356.0,283.0,384.0,348.0,416.0,361.0,340.0,339.0,304.0,320.0,316.0,363.0,299.0,330.0,367.0,375.0,340.0,403.0,459.0,638.0,928.0,958.0,1189.0,1118.0,898.0,769.0,544.0,455.0,377.0,321.0,267.0,271.0,215.0,213.0,254.0,222.0,168.0,177.0,134.0,76.0,103.0,52.0,20.0,4.0,1.0,1.0,8.0,52.0,105.0,185.0,299.0,604.0,932.0,1146.0,1312.0,1324.0,1234.0,1042.0,714.0,543.0,472.0,396.0,360.0,370.0,326.0,335.0,320.0,354.0,315.0,270.0,268.0,300.0,333.0,366.0,356.0,283.0,384.0,348.0,416.0,361.0,340.0,339.0,304.0,320.0,316.0,363.0,299.0,330.0,367.0,375.0,340.0,403.0,459.0,638.0,928.0,958.0,1189.0,1118.0,898.0,769.0,544.0,455.0,377.0,321.0,267.0,271.0,215.0,213.0,254.0,222.0,168.0,177.0,134.0,76.0,103.0,52.0,20.0,4.0,1.0
2.0,6.0,51.0,149.0,226.0,426.0,674.0,993.0,1283.0,1351.0,1505.0,1383.0,1205.0,690.0,549.0,490.0,440.0,367.0,320.0,306.0,334.0,260.0,278.0,288.0,331.0,291.0,343.0,316.0,336.0,298.0,354.0,382.0,350.0,346.0,395.0,328.0,321.0,304.0,325.0,309.0,242.0,279.0,276.0,307.0,334.0,287.0,332.0,303.0,409.0,412.0,517.0,566.0,479.0,392.0,363.0,379.0,304.0,262.0,260.0,197.0,182.0,164.0,128.0,172.0,119.0,117.0,134.0,114.0,95.0,57.0,40.0,9.0,4.0,0.0,2.0,6.0,51.0,149.0,226.0,426.0,674.0,993.0,1283.0,1351.0,1505.0,1383.0,1205.0,690.0,549.0,490.0,440.0,367.0,320.0,306.0,334.0,260.0,278.0,288.0,331.0,291.0,343.0,316.0,336.0,298.0,354.0,382.0,350.0,346.0,395.0,328.0,321.0,304.0,325.0,309.0,242.0,279.0,276.0,307.0,334.0,287.0,332.0,303.0,409.0,412.0,517.0,566.0,479.0,392.0,363.0,379.0,304.0,262.0,260.0,197.0,182.0,164.0,128.0,172.0,119.0,117.0,134.0,114.0,95.0,57.0,40.0,9.0,4.0,0.0,2.0,6.0,51.0,149.0,226.0,426.0,674.0,993.0,1283.0,1351.0,1505.0,1383.0,1205.0,690.0,549.0,490.0,440.0,367.0,320.0,306.0,334.0,260.0,278.0,288.0,331.0,291.0,343.0,316.0,336.0,298.0,354.0,382.0,350.0,346.0,395.0,328.0,321.0,304.0,325.0,309.0,242.0,279.0,276.0,307.0,334.0,287.0,332.0,303.0,409.0,412.0,517.0,566.0,479.0,392.0,363.0,379.0,304.0,262.0,260.0,197.0,182.0,164.0,128.0,172.0,119.0,117.0,134.0,114.0,95.0,57.0,40.0,9.0,4.0,0.0
2.0,0.0,67.0,96.0,222.0,442.0,595.0,885.0,1121.0,1197.0,1269.0,1228.0,1001.0,546.0,440.0,309.0,305.0,295.0,179.0,222.0,206.0,186.0,218.0,213.0,181.0,160.0,197.0,207.0,195.0,221.0,235.0,242.0,231.0,224.0,229.0,234.0,178.0,183.0,147.0,167.0,170.0,154.0,166.0,156.0,189.0,174.0,179.0,237.0,283.0,320.0,344.0,351.0,250.0,285.0,282.0,241.0,165.0,152.0,150.0,109.0,106.0,83.0,93.0,99.0,86.0,86.0,64.0,53.0,52.0,39.0,15.0,5.0,1.0,0.0,2.0,0.0,67.0,96.0,222.0,442.0,595.0,885.0,1121.0,1197.0,1269.0,1228.0,1001.0,546.0,440.0,309.0,305.0,295.0,179.0,222.0,206.0,186.0,218.0,213.0,181.0,160.0,197.0,207.0,195.0,221.0,235.0,242.0,231.0,224.0,229.0,234.0,178.0,183.0,147.0,167.0,170.0,154.0,166.0,156.0,189.0,174.0,179.0,237.0,283.0,320.0,344.0,351.0,250.0,285.0,282.0,241.0,165.0,152.0,150.0,109.0,106.0,83.0,93.0,99.0,86.0,86.0,64.0,53.0,52.0,39.0,15.0,5.0,1.0,0.0,2.0,0.0,67.0,96.0,222.0,442.0,595.0,885.0,1121.0,1197.0,1269.0,1228.0,1001.0,546.0,440.0,309.0,305.0,295.0,179.0,222.0,206.0,186.0,218.0,213.0,181.0,160.0,197.0,207.0,195.0,221.0,235.0,242.0,231.0,224.0,229.0,234.0,178.0,183.0,147.0,167.0,170.0,154.0,166.0,156.0,189.0,174.0,179.0,237.0,283.0,320.0,344.0,351.0,250.0,285.0,282.0,241.0,165.0,152.0,150.0,109.0,106.0,83.0,93.0,99.0,86.0,86.0,64.0,53.0,52.0,39.0,15.0,5.0,1.0,0.0
4.0,48.0,101.0,175.0,312.0,683.0,980.0,1154.0,1479.0,1602.0,1669.0,1425.0,1200.0,864.0,604.0,651.0,531.0,435.0,422.0,353.0,375.0,305.0,327.0,336.0,361.0,312.0,300.0,344.0,442.0,359.0,428.0,382.0,415.0,413.0,418.0,444.0,374.0,318.0,350.0,300.0,276.0,328.0,280.0,327.0,343.0,320.0,400.0,478.0,425.0,385.0,550.0,465.0,514.0,420.0,397.0,295.0,290.0,245.0,196.0,164.0,173.0,156.0,159.0,136.0,146.0,134.0,112.0,74.0,63.0,60.0,26.0,2.0,3.0,1.0,4.0,48.0,101.0,175.0,312.0,683.0,980.0,1154.0,1479.0,1602.0,1669.0,1425.0,1200.0,864.0,604.0,651.0,531.0,435.0,422.0,353.0,375.0,305.0,327.0,336.0,361.0,312.0,300.0,344.0,442.0,359.0,428.0,382.0,415.0,413.0,418.0,444.0,374.0,318.0,350.0,300.0,276.0,328.0,280.0,327.0,343.0,320.0,400.0,478.0,425.0,385.0,550.0,465.0,514.0,420.0,397.0,295.0,290.0,245.0,196.0,164.0,173.0,156.0,159.0,136.0,146.0,134.0,112.0,74.0,63.0,60.0,26.0,2.0,3.0,1.0,4.0,48.0,101.0,175.0,312.0,683.0,980.0,1154.0,1479.0,1602.0,1669.0,1425.0,1200.0,864.0,604.0,651.0,531.0,435.0,422.0,353.0,375.0,305.0,327.0,336.0,361.0,312.0,300.0,344.0,442.0,359.0,428.0,382.0,415.0,413.0,418.0,444.0,374.0,318.0,350.0,300.0,276.0,328.0,280.0,327.0,343.0,320.0,400.0,478.0,425.0,385.0,550.0,465.0,514.0,420.0,397.0,295.0,290.0,245.0,196.0,164.0,173.0,156.0,159.0,136.0,146.0,134.0,112.0,74.0,63.0,60.0,26.0,2.0,3.0,1.0
2.0,35.0,89.0,132.0,286.0,575.0,963.0,1051.0,1223.0,1298.0,1183.0,1168.0,714.0,525.0,479.0,359.0,284.0,279.0,257.0,241.0,246.0,224.0,201.0,214.0,194.0,205.0,237.0,254.0,274.0,282.0,306.0,302.0,323.0,352.0,301.0,325.0,279.0,251.0,238.0,229.0,256.0,246.0,241.0,304.0,270.0,319.0,315.0,312.0,311.0,384.0,402.0,489.0,302.0,332.0,260.0,197.0,212.0,170.0,131.0,111.0,111.0,94.0,102.0,113.0,88.0,83.0,94.0,86.0,56.0,25.0,24.0,0.0,0.0,0.0,2.0,35.0,89.0,132.0,286.0,575.0,963.0,1051.0,1223.0,1298.0,1183.0,1168.0,714.0,525.0,479.0,359.0,284.0,279.0,257.0,241.0,246.0,224.0,201.0,214.0,194.0,205.0,237.0,254.0,274.0,282.0,306.0,302.0,323.0,352.0,301.0,325.0,279.0,251.0,238.0,229.0,256.0,246.0,241.0,304.0,270.0,319.0,315.0,312.0,311.0,384.0,402.0,489.0,302.0,332.0,260.0,197.0,212.0,170.0,131.0,111.0,111.0,94.0,102.0,113.0,88.0,83.0,94.0,86.0,56.0,25.0,24.0,0.0,0.0,0.0,2.0,35.0,89.0,132.0,286.0,575.0,963.0,1051.0,1223.0,1298.0,1183.0,1168.0,714.0,525.0,479.0,359.0,284.0,279.0,257.0,241.0,246.0,224.0,201.0,214.0,194.0,205.0,237.0,254.0,274.0,282.0,306.0,302.0,323.0,352.0,301.0,325.0,279.0,251.0,238.0,229.0,256.0,246.0,241.0,304.0,270.0,319.0,315.0,312.0,311.0,384.0,402.0,489.0,302.0,332.0,260.0,197.0,212.0,170.0,131.0,111.0,111.0,94.0,102.0,113.0,88.0,83.0,94.0,86.0,56.0,25.0,24.0,0.0,0.0,0.0
